datasets_norm/2021-06-22-307-194/43.csv,0
datasets_norm/2021-06-22-307-194/50.csv,0
datasets_norm/2021-06-22-307-194/63.csv,0
datasets_norm/2021-06-22-307-194/64.csv,0
datasets_norm/2021-06-22-307-194/72.csv,0
datasets_norm/2021-06-26-286-307/40.csv,1
datasets_norm/2021-06-26-286-307/43.csv,1
datasets_norm/2021-06-26-286-307/67.csv,1
datasets_norm/2021-06-26-286-307/69.csv,1
datasets_norm/2021-06-26-286-307/86.csv,1
datasets_norm/2021-07-25-307-264/37.csv,0
datasets_norm/2021-07-25-307-264/45.csv,0
datasets_norm/2021-07-25-307-264/56.csv,0
datasets_norm/2021-07-25-307-264/76.csv,0
datasets_norm/2021-07-25-307-264/85.csv,0
datasets_norm/2021-08-03-264-307/43.csv,0
datasets_norm/2021-08-03-264-307/66.csv,0
datasets_norm/2021-08-03-264-307/67.csv,0
datasets_norm/2021-08-03-264-307/115.csv,0
datasets_norm/2021-08-03-264-307/142.csv,0
datasets_norm/2021-08-22-264-307/37.csv,0
datasets_norm/2021-08-22-264-307/71.csv,0
datasets_norm/2021-08-22-264-307/82.csv,0
datasets_norm/2021-08-22-264-307/83.csv,0
datasets_norm/2021-09-13-307-264/39.csv,0
datasets_norm/2021-09-13-307-264/69.csv,0
datasets_norm/2021-09-13-307-264/74.csv,0
datasets_norm/2021-09-13-307-264/104.csv,0
datasets_norm/2021-09-13-307-264/106.csv,0
datasets_norm/2022-04-02-322-317/42.csv,1
datasets_norm/2022-04-02-322-317/53.csv,1
datasets_norm/2022-04-02-322-317/85.csv,1
datasets_norm/2022-04-02-322-317/88.csv,1
datasets_norm/2022-04-02-322-317/111.csv,1
datasets_norm/2022-04-28-307-317/39.csv,0
datasets_norm/2022-04-28-307-317/40.csv,0
datasets_norm/2022-04-28-307-317/42.csv,0
datasets_norm/2022-04-28-307-317/72.csv,0
datasets_norm/2022-04-28-307-317/80.csv,0
datasets_norm/2022-05-15-317-307/44.csv,1
datasets_norm/2022-05-15-317-307/53.csv,1
datasets_norm/2022-05-15-317-307/57.csv,1
datasets_norm/2022-05-15-317-307/60.csv,1
datasets_norm/2022-05-15-317-307/62.csv,1
datasets_norm/2022-05-24-307-317/43.csv,0
datasets_norm/2022-05-24-307-317/68.csv,0
datasets_norm/2022-05-24-307-317/71.csv,0
datasets_norm/2022-05-24-307-317/73.csv,0
datasets_norm/2022-05-24-307-317/104.csv,0
datasets_norm/2015-02-11-235-175/42.csv,0
datasets_norm/2015-02-11-235-175/44.csv,0
datasets_norm/2015-02-11-235-175/57.csv,0
datasets_norm/2015-02-11-235-175/68.csv,0
datasets_norm/2015-02-21-175-235/48.csv,1
datasets_norm/2015-02-21-175-235/64.csv,1
datasets_norm/2015-02-21-175-235/79.csv,1
datasets_norm/2015-02-21-175-235/82.csv,1
datasets_norm/2015-02-21-175-235/90.csv,1
datasets_norm/2015-03-08-235-175/43.csv,0
datasets_norm/2015-03-08-235-175/56.csv,0
datasets_norm/2015-03-08-235-175/76.csv,0
datasets_norm/2015-03-08-235-175/86.csv,0
datasets_norm/2015-12-21-263-182/46.csv,0
datasets_norm/2015-12-21-263-182/62.csv,0
datasets_norm/2015-12-21-263-182/67.csv,0
datasets_norm/2015-12-21-263-182/146.csv,0
datasets_norm/2015-12-21-263-182/169.csv,0
datasets_norm/2015-12-28-182-263/46.csv,1
datasets_norm/2015-12-28-182-263/75.csv,1
datasets_norm/2015-12-28-182-263/86.csv,1
datasets_norm/2015-12-28-182-263/97.csv,1
datasets_norm/2015-12-28-182-263/115.csv,1
datasets_norm/2016-02-11-263-235/37.csv,1
datasets_norm/2016-02-11-263-235/43.csv,1
datasets_norm/2016-02-11-263-235/54.csv,1
datasets_norm/2016-02-11-263-235/66.csv,1
datasets_norm/2016-02-20-235-263/49.csv,1
datasets_norm/2016-02-20-235-263/54.csv,1
datasets_norm/2016-02-20-235-263/59.csv,1
datasets_norm/2016-03-06-263-235/42.csv,1
datasets_norm/2016-03-06-263-235/50.csv,1
datasets_norm/2016-03-06-263-235/110.csv,1
datasets_norm/2016-03-06-263-235/122.csv,1
datasets_norm/2016-03-21-235-263/53.csv,0
datasets_norm/2016-03-21-235-263/70.csv,0
datasets_norm/2016-03-21-235-263/77.csv,0
datasets_norm/2016-03-21-235-263/91.csv,0
datasets_norm/2016-03-21-235-263/118.csv,0
datasets_norm/2016-12-16-280-291/65.csv,1
datasets_norm/2016-12-16-280-291/79.csv,1
datasets_norm/2016-12-16-280-291/87.csv,1
datasets_norm/2016-12-16-280-291/97.csv,1
datasets_norm/2016-12-16-280-291/100.csv,1
datasets_norm/2017-02-05-291-235/111.csv,0
datasets_norm/2017-02-05-291-235/114.csv,0
datasets_norm/2017-02-05-291-235/116.csv,0
datasets_norm/2017-02-05-291-235/117.csv,0
datasets_norm/2017-02-05-291-235/149.csv,0
datasets_norm/2017-02-18-235-291/63.csv,0
datasets_norm/2017-02-18-235-291/83.csv,0
datasets_norm/2017-02-18-235-291/94.csv,0
datasets_norm/2017-02-18-235-291/106.csv,0
datasets_norm/2017-03-05-291-235/44.csv,0
datasets_norm/2017-03-05-291-235/46.csv,0
datasets_norm/2017-03-05-291-235/65.csv,0
datasets_norm/2017-03-05-291-235/75.csv,0
datasets_norm/2017-03-05-291-235/112.csv,0
datasets_norm/2017-12-15-298-276/49.csv,0
datasets_norm/2017-12-15-298-276/56.csv,0
datasets_norm/2017-12-15-298-276/69.csv,0
datasets_norm/2017-12-15-298-276/82.csv,0
datasets_norm/2017-12-15-298-276/85.csv,0
datasets_norm/2017-12-27-298-276/80.csv,1
datasets_norm/2017-12-27-298-276/82.csv,1
datasets_norm/2017-12-27-298-276/86.csv,1
datasets_norm/2017-12-27-298-276/97.csv,1
datasets_norm/2018-02-12-235-276/63.csv,0
datasets_norm/2018-02-12-235-276/76.csv,0
datasets_norm/2018-02-12-235-276/87.csv,0
datasets_norm/2018-02-12-235-276/153.csv,0
datasets_norm/2018-02-12-235-276/155.csv,0
datasets_norm/2018-02-24-276-235/43.csv,0
datasets_norm/2018-02-24-276-235/57.csv,0
datasets_norm/2018-02-24-276-235/58.csv,0
datasets_norm/2018-02-24-276-235/72.csv,0
datasets_norm/2018-02-24-276-235/111.csv,0
datasets_norm/2018-03-11-235-276/55.csv,0
datasets_norm/2018-03-11-235-276/59.csv,0
datasets_norm/2018-03-11-235-276/63.csv,0
datasets_norm/2018-03-11-235-276/82.csv,0
datasets_norm/2018-03-11-235-276/92.csv,0
datasets_norm/2018-03-20-276-235/52.csv,0
datasets_norm/2018-03-20-276-235/88.csv,0
datasets_norm/2018-03-20-276-235/130.csv,0
datasets_norm/2018-03-20-276-235/149.csv,0
datasets_norm/2018-03-30-235-276/56.csv,0
datasets_norm/2018-03-30-235-276/82.csv,0
datasets_norm/2018-03-30-235-276/87.csv,0
datasets_norm/2018-03-30-235-276/95.csv,0
datasets_norm/2018-12-17-255-263/54.csv,0
datasets_norm/2018-12-17-255-263/59.csv,0
datasets_norm/2018-12-17-255-263/64.csv,0
datasets_norm/2019-02-02-255-235/39.csv,1
datasets_norm/2019-02-02-255-235/44.csv,1
datasets_norm/2019-02-02-255-235/66.csv,1
datasets_norm/2019-02-02-255-235/72.csv,1
datasets_norm/2019-02-10-235-255/37.csv,0
datasets_norm/2019-02-10-235-255/54.csv,0
datasets_norm/2019-02-10-235-255/63.csv,0
datasets_norm/2019-02-10-235-255/68.csv,0
datasets_norm/2019-02-10-235-255/72.csv,0
datasets_norm/2019-03-17-235-255/67.csv,0
datasets_norm/2019-03-17-235-255/83.csv,0
datasets_norm/2019-03-17-235-255/89.csv,0
datasets_norm/2019-03-17-235-255/136.csv,0
datasets_norm/2019-03-17-235-255/137.csv,0
datasets_norm/2019-12-16-315-306/51.csv,1
datasets_norm/2019-12-16-315-306/58.csv,1
datasets_norm/2019-12-16-315-306/62.csv,1
datasets_norm/2019-12-16-315-306/67.csv,1
datasets_norm/2019-12-27-306-315/36.csv,1
datasets_norm/2019-12-27-306-315/37.csv,1
datasets_norm/2019-12-27-306-315/48.csv,1
datasets_norm/2019-12-27-306-315/57.csv,1
datasets_norm/2019-12-27-306-315/75.csv,1
datasets_norm/2020-02-01-235-315/56.csv,0
datasets_norm/2020-02-01-235-315/68.csv,0
