datasets_norm/2021-06-22-307-194/45.csv,0
datasets_norm/2021-06-22-307-194/50.csv,0
datasets_norm/2021-06-22-307-194/60.csv,0
datasets_norm/2021-06-22-307-194/68.csv,0
datasets_norm/2021-06-26-286-307/35.csv,1
datasets_norm/2021-06-26-286-307/58.csv,1
datasets_norm/2021-06-26-286-307/67.csv,1
datasets_norm/2021-06-26-286-307/88.csv,1
datasets_norm/2021-07-25-307-264/32.csv,0
datasets_norm/2021-07-25-307-264/56.csv,0
datasets_norm/2021-07-25-307-264/60.csv,0
datasets_norm/2021-07-25-307-264/71.csv,0
datasets_norm/2021-08-03-264-307/50.csv,0
datasets_norm/2021-08-03-264-307/61.csv,0
datasets_norm/2021-08-03-264-307/94.csv,0
datasets_norm/2021-08-03-264-307/101.csv,0
datasets_norm/2021-08-03-264-307/129.csv,0
datasets_norm/2021-08-22-264-307/57.csv,0
datasets_norm/2021-08-22-264-307/65.csv,0
datasets_norm/2021-08-22-264-307/72.csv,0
datasets_norm/2021-08-22-264-307/79.csv,0
datasets_norm/2021-09-13-307-264/46.csv,0
datasets_norm/2021-09-13-307-264/53.csv,0
datasets_norm/2021-09-13-307-264/56.csv,0
datasets_norm/2021-09-13-307-264/64.csv,0
datasets_norm/2022-04-02-322-317/21.csv,1
datasets_norm/2022-04-02-322-317/57.csv,1
datasets_norm/2022-04-02-322-317/66.csv,1
datasets_norm/2022-04-02-322-317/94.csv,1
datasets_norm/2022-04-28-307-317/23.csv,0
datasets_norm/2022-04-28-307-317/32.csv,0
datasets_norm/2022-04-28-307-317/33.csv,0
datasets_norm/2022-04-28-307-317/87.csv,0
datasets_norm/2022-05-15-317-307/26.csv,1
datasets_norm/2022-05-15-317-307/27.csv,1
datasets_norm/2022-05-15-317-307/49.csv,1
datasets_norm/2022-05-15-317-307/65.csv,1
datasets_norm/2022-05-24-307-317/56.csv,0
datasets_norm/2022-05-24-307-317/68.csv,0
datasets_norm/2022-05-24-307-317/75.csv,0
datasets_norm/2022-05-24-307-317/86.csv,0
datasets_norm/2015-02-11-235-175/31.csv,0
datasets_norm/2015-02-11-235-175/35.csv,0
datasets_norm/2015-02-11-235-175/46.csv,0
datasets_norm/2015-02-11-235-175/68.csv,0
datasets_norm/2015-02-11-235-175/96.csv,0
datasets_norm/2015-02-21-175-235/56.csv,1
datasets_norm/2015-02-21-175-235/79.csv,1
datasets_norm/2015-02-21-175-235/80.csv,1
datasets_norm/2015-02-21-175-235/83.csv,1
datasets_norm/2015-02-21-175-235/89.csv,1
datasets_norm/2015-03-08-235-175/34.csv,0
datasets_norm/2015-03-08-235-175/71.csv,0
datasets_norm/2015-03-08-235-175/72.csv,0
datasets_norm/2015-03-08-235-175/82.csv,0
datasets_norm/2015-03-08-235-175/99.csv,0
datasets_norm/2015-12-21-263-182/36.csv,0
datasets_norm/2015-12-21-263-182/98.csv,0
datasets_norm/2015-12-21-263-182/150.csv,0
datasets_norm/2015-12-28-182-263/74.csv,1
datasets_norm/2015-12-28-182-263/97.csv,1
datasets_norm/2015-12-28-182-263/105.csv,1
datasets_norm/2016-02-11-263-235/34.csv,1
datasets_norm/2016-02-11-263-235/36.csv,1
datasets_norm/2016-02-11-263-235/53.csv,1
datasets_norm/2016-02-11-263-235/63.csv,1
datasets_norm/2016-02-11-263-235/82.csv,1
datasets_norm/2016-02-20-235-263/38.csv,1
datasets_norm/2016-02-20-235-263/48.csv,1
datasets_norm/2016-02-20-235-263/56.csv,1
datasets_norm/2016-02-20-235-263/57.csv,1
datasets_norm/2016-03-06-263-235/34.csv,1
datasets_norm/2016-03-06-263-235/43.csv,1
datasets_norm/2016-03-06-263-235/111.csv,1
datasets_norm/2016-03-06-263-235/117.csv,1
datasets_norm/2016-03-06-263-235/158.csv,1
datasets_norm/2016-03-21-235-263/30.csv,0
datasets_norm/2016-03-21-235-263/42.csv,0
datasets_norm/2016-03-21-235-263/49.csv,0
datasets_norm/2016-03-21-235-263/60.csv,0
datasets_norm/2016-03-21-235-263/62.csv,0
